stratum,index_date,com_num,name,is_case,age_years,prior_charges,has_prior_charge,yrs_since_charge,n_lenders,sector,region,account_type,accounts_overdue
0,2025-12-01,15458172,37TD LIMITED,1,1.834360027378508,1,1,1.6947296372347707,1,L: Real Estate,London,micro-entity,0
0,2025-12-01,13784715,AV ESTATES LIMITED,0,3.9863107460643397,1,1,2.1738535249828885,1,L: Real Estate,London,micro-entity,0
0,2025-12-01,08250085,BRIGHT CHILD (HORNSEY) LTD,0,13.138945927446954,0,0,0.0,0,P: Education,South East,total-exemption-full,0
0,2025-12-01,08904149,BOGUE PROPERTIES LIMITED,0,11.7782340862423,1,1,5.01574264202601,1,L: Real Estate,West Midlands,total-exemption-full,0
0,2025-12-01,13614060,ABLEY LETTINGS LIMITED,0,4.224503764544832,2,1,1.5906913073237507,1,L: Real Estate,North East,total-exemption-full,0
0,2025-12-01,12867330,KEITH RHODES HOLDINGS LIMITED,0,5.2265571526351815,0,0,0.0,0,L: Real Estate,South West,total-exemption-full,0
0,2025-12-01,16374433,RECUR PROPERTY 001 LIMITED,0,0.648870636550308,0,0,0.0,0,L: Real Estate,London,total-exemption-full,0
0,2025-12-01,15566915,ESONGRACE STAYS LTD,0,1.7111567419575633,0,0,0.0,0,L: Real Estate,London,micro-entity,0
0,2025-12-01,13984917,HARLSEY PROPERTY LIMITED,0,3.7097878165639973,2,1,1.73305954825462,2,L: Real Estate,North East,micro-entity,0
0,2025-12-01,15768671,AP INVEST LTD,0,1.4757015742642026,1,1,0.7748117727583846,1,L: Real Estate,East Midlands,total-exemption-full,0
0,2025-12-01,12954889,BOSH SUPPLIES LIMITED,0,5.127994524298426,0,0,0.0,0,G: Retail/Wholesale,East of England,total-exemption-full,0
0,2025-12-01,06689425,ROBERTSBRIDGE DENTAL PRACTICE LIMITED,0,17.240246406570844,0,0,0.0,0,Q: Health/Social,South East,micro-entity,0
0,2025-12-01,15792624,GREUR LTD,0,1.4455852156057496,4,1,0.10403832991101986,1,L: Real Estate,South West,total-exemption-full,0
0,2025-12-01,SC777359,AWA PROPERTY GROUP LIMITED,0,2.3408624229979464,1,1,1.8179329226557153,1,L: Real Estate,Scotland,total-exemption-full,0
0,2025-12-01,10376402,ABBEY HOUSE (LEICESTER) LIMITED,0,9.210130047912388,3,1,9.103353867214237,1,L: Real Estate,East of England,total-exemption-full,0
0,2025-12-01,14741030,INCLUSIVE CHILDREN SERVICES LTD,0,2.702258726899384,0,0,0.0,0,Q: Health/Social,London,total-exemption-full,0
0,2025-12-01,03535336,BRIGHTON COURT LIMITED,0,27.685147159479808,0,0,0.0,0,G: Retail/Wholesale,South East,total-exemption-full,0
0,2025-12-01,15821075,BRICKTOP HOLDINGS LTD,0,1.4072553045859,0,0,0.0,0,L: Real Estate,South East,total-exemption-full,0
0,2025-12-01,15626432,J2K CAPITAL LTD,0,1.648186173853525,0,0,0.0,0,L: Real Estate,South West,micro-entity,0
0,2025-12-01,14926130,ALCHEMIST PROPERTY INVESTMENT LIMITED,0,2.4804928131416837,1,1,1.8726899383983573,1,L: Real Estate,London,micro-entity,0
0,2025-12-01,12324106,KNIGHT CONTRACTS LTD,0,6.031485284052019,3,1,3.4223134839151266,2,L: Real Estate,East of England,micro-entity,0
0,2025-12-01,13949154,CHILDERSTONE PROJECT MANAGEMENT LIMITED,0,3.7508555783709787,0,0,0.0,0,M: Professional/Scientific,Yorkshire,total-exemption-full,0
0,2025-12-01,11795391,KK PROPERTY MANAGEMENT LTD,0,6.839151266255989,1,1,6.357289527720739,1,L: Real Estate,East of England,micro-entity,0
0,2025-12-01,05895417,AJC HEREFORD LIMITED,0,19.329226557152634,1,1,18.811772758384667,1,Q: Health/Social,Wales,total-exemption-full,0
0,2025-12-01,08733642,FRESHCUISINE INNS LIMITED,0,12.128678986995208,6,1,1.3497604380561259,4,I: Accommodation/Food,London,micro-entity,0
0,2025-12-01,SC259934,MESSRS W B SMITH & SONS LIMITED,0,22.012320328542096,2,1,6.811772758384668,1,A: Agriculture,Scotland,total-exemption-full,0
0,2025-12-01,10932487,MVR PROPERTY LTD,0,8.268309377138946,5,1,0.1806981519507187,4,L: Real Estate,South East,micro-entity,0
0,2025-12-01,09818458,BLOOM STONES LONDON LIMITED,0,10.146475017111568,0,0,0.0,0,G: Retail/Wholesale,London,micro-entity,0
0,2025-12-01,13676747,ABV CONTRACTOR LTD,0,4.134154688569473,0,0,0.0,0,F: Construction,London,total-exemption-full,0
0,2025-12-01,05126970,KIRK CONNECTED CONSTRUCTION LIMITED,0,21.5523613963039,4,1,0.2080766598220397,3,F: Construction,East Midlands,total-exemption-full,0
0,2025-12-01,10249487,MODSOLS PROPERTY LIMITED,0,9.437371663244353,2,1,9.264887063655031,1,N: Admin Support,South East,micro-entity,0
0,2025-12-01,16404321,EVORI PROPERTIES LTD,0,0.6078028747433265,0,0,0.0,0,L: Real Estate,North West,micro-entity,0
0,2025-12-01,16015987,DRAGONFLY HOUSING GROUP LTD,0,1.1307323750855578,1,1,0.3915126625598905,1,L: Real Estate,East of England,micro-entity,0
0,2025-12-01,12163545,H SQUARED PROPERTIES LTD,0,6.286105407255304,1,1,3.3347022587268995,1,L: Real Estate,East Midlands,total-exemption-full,0
0,2025-12-01,SC788468,BONERBO FARM LTD,0,2.0670773442847366,0,0,0.0,0,A: Agriculture,Scotland,micro-entity,0
0,2025-12-01,12063387,NTN DEVCO LIMITED,0,6.447638603696099,2,1,5.897330595482546,2,L: Real Estate,London,small,0
0,2025-12-01,15589713,GORGATE INVESTMENTS LIMITED,0,1.6892539356605065,0,0,0.0,0,K: Finance/Insurance,East of England,total-exemption-full,0
0,2025-12-01,15033008,AAW PHARMA LIMITED,0,2.349075975359343,0,0,0.0,0,G: Retail/Wholesale,West Midlands,total-exemption-full,0
0,2025-12-01,08092193,HILL FARMHOUSE LTD,0,13.500342231348391,0,0,0.0,0,Q: Health/Social,South East,micro-entity,0
0,2025-12-01,13403753,BOLOGA MEDICAL LTD,0,4.542094455852156,0,0,0.0,0,Q: Health/Social,London,micro-entity,0
0,2025-12-01,15999511,MAISARCH PROPERTY LTD,0,1.158110882956879,0,0,0.0,0,L: Real Estate,North West,total-exemption-full,0
0,2025-12-01,SC501316,CALEDONIAN MARTS LIMITED,0,10.691307323750856,0,0,0.0,0,A: Agriculture,Scotland,total-exemption-full,0
0,2025-12-01,12835984,ALSAA HOMES PVT LTD,0,5.2676249144421625,1,1,0.3531827515400411,1,L: Real Estate,North West,micro-entity,0
0,2025-12-01,03119771,ABLE ELECTRICAL INSPECTION LIMITED,0,30.088980150581794,1,1,29.100616016427104,1,F: Construction,East of England,total-exemption-full,0
0,2025-12-01,15857922,J H WOOD PROPERTIES LIMITED,0,1.352498288843258,1,1,0.5913757700205339,1,L: Real Estate,East Midlands,micro-entity,0
0,2025-12-01,14722555,HEARTVET SOLUTIONS LIMITED,0,2.729637234770705,0,0,0.0,0,M: Professional/Scientific,South West,total-exemption-full,0
0,2025-12-01,08133000,AKEMAN PROPERTY INVESTMENTS LIMITED,0,13.404517453798768,0,0,0.0,0,L: Real Estate,London,total-exemption-full,0
0,2025-12-01,13897550,ASP PROPERTIES 1 LIMITED,0,3.813826146475017,1,1,3.5345653661875427,1,L: Real Estate,London,micro-entity,0
0,2025-12-01,04730679,ACTIVE CHILDCARE LIMITED,0,22.642026009582477,0,0,0.0,0,P: Education,Wales,total-exemption-full,0
0,2025-12-01,SC743040,ABSHERON LIMITED,0,3.252566735112936,5,1,0.7474332648870636,3,L: Real Estate,Scotland,micro-entity,0
0,2025-12-01,13957544,LITTLE ACHIEVERS PRESCHOOLS (STONEY STANTON) LTD,0,3.7426420260095825,0,0,0.0,0,P: Education,East Midlands,micro-entity,0
1,2023-08-31,13216761,3DC PROPERTIES LIMITED,1,2.518822724161533,1,1,2.297056810403833,1,L: Real Estate,South West,total-exemption-full,0
1,2023-08-31,14958677,ROUTD SOFTWARE TECHNOLOGIES LIMITED,0,0.1861738535249829,0,0,0.0,0,J: Information/Comms,London,total-exemption-full,0
1,2023-08-31,06660360,BOLLINGTON BREWING CO. LIMITED,0,15.085557837097879,0,0,0.0,0,C: Manufacturing,North West,micro-entity,0
1,2023-08-31,13427574,KNOWL GREEN SOLAR PARK LIMITED,0,2.2587268993839835,0,0,0.0,0,D: Utilities,South West,small,0
1,2023-08-31,03749821,MCE DECORATORS LTD,0,24.39425051334702,3,1,14.132785763175907,1,F: Construction,Yorkshire,total-exemption-full,0
1,2023-08-31,03264951,FIRTREE ASSOCIATES LIMITED,0,26.869267624914443,4,1,14.401095140314853,2,Q: Health/Social,South West,total-exemption-full,0
1,2023-08-31,14288811,AUSTIN DRIVE DEVELOPMENTS LTD,0,1.056810403832991,1,1,0.9637234770704997,1,F: Construction,East of England,micro-entity,0
1,2023-08-31,10875101,AP PROJECTS LTD,0,6.113620807665982,0,0,0.0,0,L: Real Estate,London,micro-entity,0
1,2023-08-31,12827869,ARLEY GROUP LIMITED,0,3.028062970568104,0,0,0.0,0,K: Finance/Insurance,North West,total-exemption-full,0
1,2023-08-31,14663480,RUSSETTINGS CARE SERVICES LTD,0,0.5393566050650239,0,0,0.0,0,Q: Health/Social,South West,micro-entity,0
1,2023-08-31,12827485,BLU SKY PROPERTIES LTD,0,3.028062970568104,2,1,0.7638603696098563,2,L: Real Estate,North West,micro-entity,0
1,2023-08-31,SC551225,J S K RETAIL (GLW) LTD,0,6.76249144421629,0,0,0.0,0,G: Retail/Wholesale,Scotland,total-exemption-full,0
1,2023-08-31,14583522,42 DH LTD,0,0.6379192334017796,2,1,0.1697467488021903,1,L: Real Estate,London,micro-entity,0
1,2023-08-31,13346176,CHESHIRE HIVES LIMITED,0,2.3627652292950034,0,0,0.0,0,L: Real Estate,North West,micro-entity,0
1,2023-08-31,00615420,J.B.HOWARD PROPERTIES LIMITED,0,64.76659822039699,46,1,6.496919917864476,4,L: Real Estate,South East,total-exemption-full,0
1,2023-08-31,11238920,INTRINSIC WORKS LTD,0,5.4839151266255985,0,0,0.0,0,C: Manufacturing,East Midlands,total-exemption-full,0
1,2023-08-31,SC590014,ALLIANCE AMBULANCE SERVICES LTD,0,5.505817932922656,0,0,0.0,0,H: Transport,Scotland,total-exemption-full,0
1,2023-08-31,08836902,EXECUTIVE DEVELOPMENTS (NO.1) LIMITED,0,9.64271047227926,10,1,4.596851471594798,4,F: Construction,London,total-exemption-full,0
1,2023-08-31,12480137,ABDULS (YORKSHIRE) LTD,0,3.515400410677618,0,0,0.0,0,I: Accommodation/Food,Yorkshire,total-exemption-full,0
1,2023-08-31,01758825,BONN'S & CO LTD.,0,39.90417522245038,10,1,8.583162217659138,5,C: Manufacturing,Yorkshire,total-exemption-full,0
1,2023-08-31,11271084,EDWARD PARSLEY HOLDINGS LTD,0,5.4428473648186175,0,0,0.0,0,K: Finance/Insurance,East of England,total-exemption-full,0
1,2023-08-31,14174776,DBSR UNITED GROUP LTD,0,1.2101300479123889,0,0,0.0,0,G: Retail/Wholesale,West Midlands,micro-entity,0
1,2023-08-31,06967368,INTERNATIONAL TASTE SOLUTIONS LIMITED,0,14.113620807665983,2,1,7.405886379192334,1,C: Manufacturing,South East,total-exemption-full,0
1,2023-08-31,14938085,CHARLES TRENT LIMITED,0,0.2108145106091718,0,0,0.0,0,G: Retail/Wholesale,South West,medium,0
1,2023-08-31,SC642597,AMKAD GROUP LIMITED,0,3.9315537303216974,0,0,0.0,0,I: Accommodation/Food,Scotland,micro-entity,0
1,2023-08-31,12113029,A M DOM LTD,0,4.117727583846681,2,1,1.1663244353182751,2,L: Real Estate,West Midlands,total-exemption-full,0
1,2023-08-31,05580542,AD3 ENVELOPE PRINTERS  LIMITED,0,17.908281998631075,1,1,17.607118412046542,1,C: Manufacturing,Yorkshire,total-exemption-full,0
1,2023-08-31,11730728,BLUE LILY HOME CARE LIMITED,0,4.70362765229295,1,1,1.2895277207392197,1,Q: Health/Social,London,micro-entity,0
1,2023-08-31,10614965,LOCKSPOT LTD.,0,6.543463381245722,1,1,2.00684462696783,1,N: Admin Support,Wales,total-exemption-full,0
1,2023-08-31,SC648413,JPRP LIMITED,0,3.753593429158111,0,0,0.0,0,I: Accommodation/Food,Scotland,total-exemption-full,0
1,2023-08-31,05667322,AD IDEM PROPERTIES LIMITED,0,17.650924024640656,4,1,16.084873374401095,1,L: Real Estate,North East,total-exemption-full,0
1,2023-08-31,12893400,CARE CIRCLE LTD,0,2.940451745379877,1,1,1.0157426420260096,1,Q: Health/Social,East of England,total-exemption-full,0
1,2023-08-31,14926130,ALCHEMIST PROPERTY INVESTMENT LIMITED,0,0.2272416153319644,0,0,0.0,0,L: Real Estate,London,micro-entity,0
1,2023-08-31,SC764679,GLENFINNAN HOUSE HOTEL MANAGEMENT LTD,0,0.4106776180698152,0,0,0.0,0,I: Accommodation/Food,Scotland,total-exemption-full,0
1,2023-08-31,12365398,ABACUS CARE & SUPPORT LIMITED,0,3.707049965776865,0,0,0.0,0,Q: Health/Social,London,total-exemption-full,0
1,2023-08-31,02817065,KEM-SERV LTD.,0,30.302532511978097,0,0,0.0,0,G: Retail/Wholesale,North East,total-exemption-full,0
1,2023-08-31,10549989,BLYTH INDUSTRIAL ASSETS (NO 1) LIMITED,0,6.650239561943874,1,1,6.132785763175907,1,U: Extraterritorial,North West,micro-entity,0
1,2023-08-31,SC755826,BRIAR HOMES (NEWMAINS) LIMITED,0,0.6160164271047228,0,0,0.0,0,F: Construction,Scotland,total-exemption-full,0
1,2023-08-31,12890951,MAERN LIMITED,0,2.948665297741273,0,0,0.0,0,L: Real Estate,East Midlands,micro-entity,0
1,2023-08-31,12532973,A D ELLIS PROPERTY LIMITED,0,3.436002737850787,3,1,1.83709787816564,3,L: Real Estate,North West,total-exemption-full,0
1,2023-08-31,13249982,CHURCHBRIDGE HOMES LIMITED,0,2.4804928131416837,0,0,0.0,0,F: Construction,Yorkshire,micro-entity,0
1,2023-08-31,10749817,ACACIA PROPERTY SOLUTIONS LTD.,0,6.329911019849418,2,1,2.8747433264887063,2,L: Real Estate,East Midlands,total-exemption-full,0
1,2023-08-31,10795287,EXCELSIOR PROPERTY INVESTMENTS LIMITED,0,6.250513347022587,8,1,0.9253935660506503,2,L: Real Estate,London,total-exemption-full,0
1,2023-08-31,14170445,JMH ESTATES LTD,0,1.212867898699521,1,1,0.2929500342231348,1,L: Real Estate,Yorkshire,total-exemption-full,0
1,2023-08-31,04356964,COMPANION CARE (BOURNEMOUTH) LIMITED,0,21.607118412046542,1,1,21.43189596167009,1,M: Professional/Scientific,North West,total-exemption-full,0
1,2023-08-31,03167902,ALMATH CRUCIBLES LIMITED,0,27.488021902806295,0,0,0.0,0,C: Manufacturing,East of England,total-exemption-full,0
1,2023-08-31,07228174,A H MACIAG LIMITED,0,13.363449691991786,1,1,7.214236824093087,1,Q: Health/Social,London,total-exemption-full,0
1,2023-08-31,05824887,ANATOLIA FOODS LIMITED,0,17.27583846680356,1,1,2.7679671457905544,1,G: Retail/Wholesale,North West,total-exemption-full,0
1,2023-08-31,13936337,C&S ROBERTS PROPERTY LIMITED,0,1.516769336071184,2,1,0.19164955509924708,1,L: Real Estate,London,micro-entity,0
1,2023-08-31,13887401,RHOUD SERVICED APARTMENTS LTD,0,1.5742642026009583,4,1,0.8788501026694046,1,F: Construction,Yorkshire,micro-entity,0
1,2023-08-31,11029556,AJR & ALLIANCE LTD,0,5.8507871321013,1,1,2.3353867214236823,1,L: Real Estate,East of England,total-exemption-full,0
2,2024-10-17,14675763,3GO SMILES LIMITED,1,1.6563997262149213,0,0,0.0,0,Q: Health/Social,London,total-exemption-full,0
2,2024-10-17,13407297,HB BUY TO LET & BUY TO SELL LIMITED,0,3.4168377823408624,1,1,1.593429158110883,1,L: Real Estate,London,micro-entity,0
2,2024-10-17,15661167,ALDA PROPERTIES LTD,0,0.49555099247091033,0,0,0.0,0,L: Real Estate,London,micro-entity,0
2,2024-10-17,15120582,REES ASTLEY IFA HOLDINGS LIMITED,0,1.1143052703627652,0,0,0.0,0,K: Finance/Insurance,Wales,total-exemption-full,0
2,2024-10-17,14170445,JMH ESTATES LTD,0,2.3436002737850785,4,1,0.5366187542778919,2,L: Real Estate,Yorkshire,total-exemption-full,0
2,2024-10-17,05895417,AJC HEREFORD LIMITED,0,18.206707734428473,1,1,17.689253935660506,1,Q: Health/Social,Wales,total-exemption-full,0
2,2024-10-17,13213098,PENDRAGON DRINKS LTD,0,3.6577686516084875,0,0,0.0,0,C: Manufacturing,Wales,total-exemption-full,0
2,2024-10-17,SC775624,G & J PROPERTIES DUNDEE LIMITED,0,1.264887063655031,0,0,0.0,0,L: Real Estate,Scotland,micro-entity,0
2,2024-10-17,14940905,BOAM PROPERTIES LIMITED,0,1.3388090349075976,0,0,0.0,0,L: Real Estate,North East,total-exemption-full,0
2,2024-10-17,15781875,EMBRACING INDEPENDENT LIFESTYLES LEEDS LIMITED,0,0.33675564681724846,0,0,0.0,0,Q: Health/Social,South East,total-exemption-full,0
2,2024-10-17,15762089,GG-981-399 LIMITED,0,0.3668720054757016,0,0,0.0,0,L: Real Estate,London,total-exemption-full,0
2,2024-10-17,12377004,H L RESIDENCY UK PRIVATE LIMITED,0,4.818617385352498,3,1,0.487337440109514,2,F: Construction,London,micro-entity,0
2,2024-10-17,11607381,D3 (CHILDCARE) LIMITED,0,6.034223134839151,2,1,5.675564681724846,1,L: Real Estate,North East,total-exemption-full,0
2,2024-10-17,14513395,AMOS PROPERTY INVESTMENT LTD,0,1.8836413415468858,0,0,0.0,0,L: Real Estate,London,total-exemption-full,0
2,2024-10-17,11566034,BRIDGEACRE LTD,0,6.09719370294319,0,0,0.0,0,L: Real Estate,North West,total-exemption-full,0
2,2024-10-17,08312553,BLUE NILE INVESTMENT PROPERTY LIMITED,0,11.88227241615332,3,1,0.1971252566735113,2,L: Real Estate,London,total-exemption-full,0
2,2024-10-17,12280346,MORETON HEALTHCARE TRADECO LIMITED,0,4.982888432580425,1,1,4.298425735797399,1,G: Retail/Wholesale,North West,total-exemption-full,0
2,2024-10-17,SC772216,AQUATERRA INTEGRATED SERVICES LIMITED,0,1.3579739904175223,0,0,0.0,0,N: Admin Support,Scotland,total-exemption-full,0
2,2024-10-17,12205618,ARCHITEN LANDRELL GROUP LIMITED,0,5.0951403148528405,0,0,0.0,0,K: Finance/Insurance,Wales,total-exemption-full,0
2,2024-10-17,15134897,79 GROUP LTD,0,1.0978781656399725,0,0,0.0,0,L: Real Estate,South East,micro-entity,0
2,2024-10-17,SC708221,ORAN GROUP HOLDINGS LIMITED,0,3.1266255989048597,0,0,0.0,0,K: Finance/Insurance,Scotland,total-exemption-full,0
2,2024-10-17,12345372,HESSEL HOLDINGS LTD,0,4.87337440109514,4,1,2.302532511978097,3,L: Real Estate,South West,micro-entity,0
2,2024-10-17,15443154,GS MALHI LTD,0,0.7282683093771389,0,0,0.0,0,Q: Health/Social,North West,micro-entity,0
2,2024-10-17,SC735404,J&T EDINBURGH PROPERTIES LTD,0,2.3436002737850785,3,1,0.4407939767282683,3,L: Real Estate,Scotland,micro-entity,0
2,2024-10-17,12328849,HEER PROPERTIES LIMITED,0,4.903490759753593,0,0,0.0,0,L: Real Estate,East Midlands,total-exemption-full,0
2,2024-10-17,03742736,EQUINE AMERICA (UK) LIMITED,0,25.555099247091032,0,0,0.0,0,G: Retail/Wholesale,South East,total-exemption-full,0
2,2024-10-17,14229803,MK1 ENTERPRISES LTD.,0,2.2669404517453797,0,0,0.0,0,L: Real Estate,London,micro-entity,0
2,2024-10-17,13400464,ARL MOTOR COMPANY LIMITED,0,3.4223134839151266,0,0,0.0,0,G: Retail/Wholesale,North West,total-exemption-full,0
2,2024-10-17,SC680986,FLEMINGS LEGAL SERVICES LIMITED,0,3.917864476386037,0,0,0.0,0,M: Professional/Scientific,Scotland,micro-entity,0
2,2024-10-17,14943896,ANDRAM PROPERTIES LTD,0,1.3305954825462012,0,0,0.0,0,L: Real Estate,London,micro-entity,0
2,2024-10-17,06060196,ABBEY ICONIC LIMITED,0,17.73579739904175,10,1,6.015058179329227,5,L: Real Estate,South East,micro-entity,0
2,2024-10-17,13328713,RLN PROPERTY LIMITED,0,3.515400410677618,0,0,0.0,0,L: Real Estate,London,total-exemption-full,0
2,2024-10-17,SC743040,ABSHERON LIMITED,0,2.130047912388775,1,1,1.9630390143737166,1,L: Real Estate,Scotland,micro-entity,0
2,2024-10-17,12760173,ABREHART PROPERTY LTD,0,4.238193018480493,1,1,3.583846680355921,1,L: Real Estate,East of England,micro-entity,0
2,2024-10-17,13345379,MAR GROUP PROPERTIES LTD,0,3.4962354551676933,3,1,0.02737850787132101,3,L: Real Estate,West Midlands,micro-entity,0
2,2024-10-17,12954889,BOSH SUPPLIES LIMITED,0,4.005475701574264,0,0,0.0,0,G: Retail/Wholesale,East of England,total-exemption-full,0
2,2024-10-17,11585533,AMPRA HOMES LIMITED,0,6.064339493497604,4,1,0.4380561259411362,2,L: Real Estate,East Midlands,micro-entity,0
2,2024-10-17,13859360,AEGIS VAULTS LTD,0,2.7433264887063653,0,0,0.0,0,G: Retail/Wholesale,Wales,total-exemption-full,0
2,2024-10-17,14168779,CHESHIRE DENTAL CENTRE LIMITED,0,2.346338124572211,0,0,0.0,0,Q: Health/Social,North West,total-exemption-full,0
2,2024-10-17,14648787,ADA PHARMA LIMITED,0,1.6892539356605065,5,1,1.002053388090349,1,G: Retail/Wholesale,London,micro-entity,0
2,2024-10-17,10972993,AMSF LTD,0,7.0746064339493495,0,0,0.0,0,L: Real Estate,West Midlands,micro-entity,0
2,2024-10-17,12074020,BRADVINE HOLDINGS LIMITED,0,5.308692676249144,0,0,0.0,0,K: Finance/Insurance,South West,total-exemption-full,0
2,2024-10-17,04355747,L P C PLATING SERVICES LIMITED,0,22.746064339493497,4,1,5.516769336071184,4,C: Manufacturing,East of England,total-exemption-full,0
2,2024-10-17,08904149,BOGUE PROPERTIES LIMITED,0,10.655715263518138,1,1,3.893223819301848,1,L: Real Estate,West Midlands,total-exemption-full,0
2,2024-10-17,11455344,CRITICAL BUSINESS SOLUTIONS LIMITED,0,6.275154004106776,0,0,0.0,0,F: Construction,North West,total-exemption-full,0
2,2024-10-17,14589454,JONES COMMERCIAL GROUP LIMITED,0,1.7631759069130732,1,1,1.538672142368241,1,N: Admin Support,North West,total-exemption-full,0
2,2024-10-17,13118021,ABERGARW CARE HOME LIMITED,0,3.7782340862423,0,0,0.0,0,Q: Health/Social,Wales,total-exemption-full,0
2,2024-10-17,12758313,BOND DENTAL CLINIC LTD,0,4.240930869267625,0,0,0.0,0,Q: Health/Social,South West,total-exemption-full,0
2,2024-10-17,14746664,IMA INVESTMENTS LIMITED,0,1.5770020533880904,0,0,0.0,0,L: Real Estate,London,total-exemption-full,0
2,2024-10-17,SC254348,ASH HEALTHCARE LIMITED,0,21.17453798767967,0,0,0.0,0,Q: Health/Social,Scotland,total-exemption-full,0
2,2024-10-17,10549847,BLYTH INDUSTRIAL ASSETS (NO 2) LIMITED,0,7.780971937029432,1,1,7.263518138261465,1,U: Extraterritorial,North West,micro-entity,0
3,2025-10-29,11574032,3N PROPERTIES LIMITED,1,7.112936344969199,3,1,0.0027378507871321013,2,L: Real Estate,North West,total-exemption-full,0
3,2025-10-29,13578381,ACCOUTRE LIMITED,0,4.183436002737851,2,1,0.2245037645448323,1,L: Real Estate,Yorkshire,micro-entity,0
3,2025-10-29,14663480,RUSSETTINGS CARE SERVICES LTD,0,2.702258726899384,0,0,0.0,0,Q: Health/Social,South West,micro-entity,0
3,2025-10-29,12262845,ARAMIS PROPERTY GROUP LTD,0,6.039698836413415,8,1,0.7337440109514032,4,L: Real Estate,London,total-exemption-full,0
3,2025-10-29,14093844,PROSPERITAS PROPERTIES LTD,0,3.4743326488706368,1,1,2.861054072553046,1,L: Real Estate,West Midlands,total-exemption-full,0
3,2025-10-29,10763378,ARNCLIFFE LIMITED,0,8.470910335386721,0,0,0.0,0,L: Real Estate,South East,total-exemption-full,0
3,2025-10-29,15954018,RAG PROPERTY INVESTMENTS LIMITED,0,1.1279945242984257,1,1,0.731006160164271,1,L: Real Estate,East Midlands,micro-entity,0
3,2025-10-29,10875614,5TEL LIMITED,0,8.276522929500342,0,0,0.0,0,J: Information/Comms,London,micro-entity,0
3,2025-10-29,12205618,ARCHITEN LANDRELL GROUP LIMITED,0,6.1273100616016425,0,0,0.0,0,K: Finance/Insurance,Wales,total-exemption-full,0
3,2025-10-29,10932487,MVR PROPERTY LTD,0,8.177960301163587,5,1,0.09034907597535935,4,L: Real Estate,South East,micro-entity,0
3,2025-10-29,13545603,ARK EMPIRE LTD,0,4.238193018480493,0,0,0.0,0,N: Admin Support,East of England,micro-entity,0
3,2025-10-29,04145906,ACADEMY GEOMATICS LIMITED,0,24.763860369609855,1,1,15.603011635865846,1,M: Professional/Scientific,North East,total-exemption-full,0
3,2025-10-29,15863871,ANSA REALTY LTD,0,1.2511978097193703,0,0,0.0,0,L: Real Estate,London,micro-entity,0
3,2025-10-29,SC666841,LOCHSIDE HOTEL TRADING LIMITED,0,5.305954825462012,1,1,2.2751540041067764,1,I: Accommodation/Food,Scotland,total-exemption-full,0
3,2025-10-29,16274213,RAHMAN OLUSESI PROPERTIES LTD,0,0.6735112936344969,1,1,0.39698836413415467,1,L: Real Estate,East Midlands,micro-entity,0
3,2025-10-29,10590498,INNOVCO TRADING LTD,0,8.744695414099931,4,1,6.606433949349761,2,C: Manufacturing,London,total-exemption-full,0
3,2025-10-29,12146399,FERG LETTINGS LTD,0,6.225872689938399,2,1,2.5900068446269677,2,L: Real Estate,West Midlands,micro-entity,0
3,2025-10-29,12954889,BOSH SUPPLIES LIMITED,0,5.037645448323066,0,0,0.0,0,G: Retail/Wholesale,East of England,total-exemption-full,0
3,2025-10-29,16093156,JT NORTHERN LETTINGS LTD,0,0.9363449691991786,1,1,0.6461327857631759,1,L: Real Estate,North East,total-exemption-full,0
3,2025-10-29,11602967,ASSET INVESTORS LIMITED,0,7.0718685831622174,5,1,4.142368240930869,4,L: Real Estate,South East,micro-entity,0
3,2025-10-29,12984791,CARMARTHEN DENTAL CENTRE LTD,0,4.999315537303217,0,0,0.0,0,Q: Health/Social,Wales,total-exemption-full,0
3,2025-10-29,01866515,ACONIA CASTINGS LIMITED,0,40.91991786447639,0,0,0.0,0,C: Manufacturing,West Midlands,total-exemption-full,0
3,2025-10-29,15566915,ESONGRACE STAYS LTD,0,1.620807665982204,0,0,0.0,0,L: Real Estate,London,micro-entity,0
3,2025-10-29,13984917,HARLSEY PROPERTY LIMITED,0,3.619438740588638,2,1,1.6427104722792607,2,L: Real Estate,North East,micro-entity,0
3,2025-10-29,12198339,ANICK HOLDINGS LIMITED,0,6.135523613963039,2,1,6.05886379192334,2,K: Finance/Insurance,North West,micro-entity,0
3,2025-10-29,16175301,25 THE POINT LTD,0,0.7994524298425736,0,0,0.0,0,L: Real Estate,East Midlands,micro-entity,0
3,2025-10-29,12830719,AMB PROPERTY DEVELOPMENT LTD,0,5.188227241615332,1,1,3.561943874058864,1,L: Real Estate,London,micro-entity,0
3,2025-10-29,11120239,ALU-FIX (FACADES) LIMITED,0,7.857631759069131,2,1,1.3114305270362765,1,F: Construction,North West,total-exemption-full,0
3,2025-10-29,11274650,NIRAV THAKKER DENTAL LIMITED,0,7.594798083504449,0,0,0.0,0,Q: Health/Social,Yorkshire,total-exemption-full,0
3,2025-10-29,11127419,AVY PROPERTIES LIMITED,0,7.832991101984942,1,1,7.008898015058179,1,L: Real Estate,East of England,micro-entity,0
3,2025-10-29,16000335,APIE PROPERTY SOLUTIONS LTD,0,1.0595482546201231,0,0,0.0,0,L: Real Estate,South East,total-exemption-full,0
