com_num,name,sic_code
09857935,1 BELLEVUE FREEHOLD LIMITED,68209
14483098,1 BELMONT VILLAS MANAGEMENT COMPANY LIMITED,98000
04106685,1 BELSIZE AVENUE LIMITED,98000
03526346,1 BELSIZE PARK GARDENS LIMITED,68320
06914222,1 BELSIZE PARK LIMITED,68209
15644327,1 BERESFORD ROAD RTM COMPANY LIMITED,98000
06619078,1 BERKELEY ROAD LIMITED,98000
17250256,1 BERRY STREET LTD,68100
16905644,1 BEVOIS MANSIONS FREEHOLD LIMITED,98000
02929090,1 BIG DATA MANAGEMENT LIMITED,99999
03321447,1 BINA GARDENS FREEHOLD LIMITED,98000
07234058,1 BIRNAM ROAD (FREEHOLD) LIMITED,98000
11675713,1 BISHOPS AVENUE LIMITED,82990
03132878,1 BISHOPS ROAD LIMITED,98000
10734436,1 BLACK DOG DESIGN LIMITED,42220
10734436,1 BLACK DOG DESIGN LIMITED,62020
10734436,1 BLACK DOG DESIGN LIMITED,71122
10734436,1 BLACK DOG DESIGN LIMITED,74100
07564458,1 BLACKBOY ROAD MANAGEMENT COMPANY LIMITED,99999
02317363,1 BLENHEIM PARK ROAD MANAGEMENTS LIMITED,98000
04818702,1 BLENHEIM ROAD (BARNET) MANAGEMENT CO. LIMITED,98000
13872897,1 BLURTON ROAD MANAGEMENT COMPANY LIMITED,98000
11413501,1 BOB INTERNATIONAL LTD,68209
16034740,1 BOHEMIA ROAD LIMITED,68209
16673861,1 BOLTRO ROAD LIMITED,68100
08128897,1 BOUTFLOWER ROAD RTM COMPANY LIMITED,68209
16697712,1 BOUVERIE RD LTD,56101
04550264,1 BOVINGDON ROAD FREEHOLD LIMITED,98000
16397473,1 BOX PROPERTY SERVICES LTD,41202
11161997,1 BREWERY ROAD MANAGEMENT RTM COMPANY LIMITED,82990
11799966,1 BRICKIN PLACE LTD,32409
11799966,1 BRICKIN PLACE LTD,74100
11799966,1 BRICKIN PLACE LTD,90030
09887851,1 BRICKWORK AND LANDSCAPING LIMITED,43999
15609363,1 BRITANNIA ROAD (NR30) RTM COMPANY LIMITED,98000
09413842,1 BRITTANY ROAD LIMITED,68209
09501840,1 BROAD PARK AVENUE MANAGEMENT COMPANY LIMITED,68100
05976847,1 BROOKDALE TERRACE MANAGEMENT COMPANY LIMITED,98000
12111458,1 BROWNS LANE LIMITED,68100
02702163,1 BRUNSTEAD ROAD LIMITED,98000
09494992,1 BRUNSWICK STREET MANAGEMENT COMPANY LTD,98000
05750963,1 BRUSSELS ROAD MANAGEMENT COMPANY LIMITED,98000
08514278,1 BRYANSTON SQUARE FREEHOLD LIMITED,55900
03296088,1 BUCKINGHAM ROAD LTD,68320
06485026,1 BUCKLAND CRESCENT RTM COMPANY LIMITED,81100
16352398,1 BUILD CONSTRUCTION LIMITED,41100
16821047,1 BUILD DESIGN & DEVELOPMENT (MIDLANDS) LTD,41100
13214466,1 BUILD DESIGN & DEVELOPMENT LTD,41100
11434733,1 BULK ROAD LTD,41100
11434733,1 BULK ROAD LTD,68209
12488861,1 BULL PITCH MANAGEMENT COMPANY LIMITED,98000
12741831,1 BULLION LTD,47770
12741831,1 BULLION LTD,70229
02081934,1 BURLINGTON PLACE BATH (MANAGEMENT) LIMITED,55900
SC471828,1 BUSINESS ACCOUNTANTS LIMITED,69201
SC505837,1 BUSINESS LAW LIMITED,69109
10142683,1 BUTLER AVENUE MANAGEMENT LTD,98000
14923886,1 BUTTERCROSS LANE LTD,98000
08855280,1 BVS GROUP LIMITED,45200
11849897,1 BYRON ROAD LIMITED,68209
12147219,1 C C GOLF TECH LIMITED,82990
14746007,1 CAERAU CRESCENT MANAGEMENT LTD,98000
05769742,1 CALL ACCOUNTANTS LIMITED,69201
05317836,1 CALL BUSINESS SOLUTIONS LIMITED,82990
10692898,1 CALL CLASS 1 LIMITED,49410
10692898,1 CALL CLASS 1 LIMITED,52290
15422349,1 CALL CONSTRUCTION GROUP LIMITED,16230
15422349,1 CALL CONSTRUCTION GROUP LIMITED,41202
14619725,1 CALL ELECTRICAL LTD,43210
13023470,1 CALL MEDICAL ASSIST LTD,99999
08922349,1 CALL ROOFING LIMITED,81300
14298108,1 CALL SAFETY TRAINING LIMITED,74909
05442646,1 CALL-ABILITY LIMITED,5010
11373776,1 CALLIS COURT ROAD LIMITED,98000
06570868,1 CALLOW STREET RTM COMPANY LIMITED,98000
13293600,1 CAMBERWELL STATION ROAD (LONDON) RTM COMPANY LIMITED,68320
13297303,1 CAMBRIDGE PLACE MANAGEMENT COMPANY LTD,98000
09938437,1 CAMDEN CRESCENT (MANAGEMENT COMPANY) LIMITED,68209
05241596,1 CAMDEN ROAD & FAIRFIELD ROAD MANAGEMENT CO LIMITED,68201
05032117,1 CAMERA LTD,59120
01960478,1 CAMERON ROAD MANAGEMENT COMPANY LIMITED,98000
06697660,1 CAMPBELL ROAD FREEHOLD LIMITED,99999
16899426,1 CANTELUPE HOUSE LIMITED,68100
16899426,1 CANTELUPE HOUSE LIMITED,68209
10440293,1 CAR COMPANY LIMITED,82990
16201053,1 CARE DOMICILIARY SERVICES LTD,87900
16201053,1 CARE DOMICILIARY SERVICES LTD,88100
10539362,1 CARGREEN ROAD RTM COMPANY LTD,68320
05688635,1 CARLISLE ROAD MANAGEMENT LIMITED,99999
06628707,1 CARMALT GARDENS FREEHOLD LTD,98000
15663331,1 CASTLE HILL LIMITED,68209
16690620,1 CASTLE LTD,68100
16690620,1 CASTLE LTD,68209
01288154,1 CATHARINE PLACE MANAGEMENT (BATH) LIMITED,98000
02916482,1 CAVENDISH CRESCENT BATH (MANAGEMENT) COMPANY LIMITED,98000
07569919,1 CAVENDISH DRIVE (MARSTON) MANAGEMENT COMPANY LIMITED,98000
07490194,1 CAVERSHAM ROAD LIMITED,68209
09272783,1 CDM LTD,43390
10801538,1 CECIL ROAD MANAGEMENT COMPANY LTD,98000
03142203,1 CEDAR GARDENS RESIDENTS ASSOCIATION LIMITED,68320
11084051,1 CENT MAGENTA COMMUNICATIONS LIMITED,59113
11084051,1 CENT MAGENTA COMMUNICATIONS LIMITED,60200
11084051,1 CENT MAGENTA COMMUNICATIONS LIMITED,74909
15534121,1 CHA LTD,56101
15534121,1 CHA LTD,56302
03248659,1 CHALLONER CRESCENT MANAGEMENT LIMITED,98000
12764051,1 CHAMPIONSHIP LTD,93130
11800782,1 CHANCEL STREET LIMITED,68100
15347984,1 CHANDLER COURT (GRIP HOLDINGS) LIMITED,68209
01872607,1 CHANTRY ROAD LIMITED,68209
16765472,1 CHAPEL TERRACE LTD,68209
17201005,1 CHARCOAL LTD,46719
02539475,1 CHARLES STREET LIMITED,56101
15668367,1 CHARLTON AVENUE LIMITED,68209
10523016,1 CHARTER WALK LTD,47789
15546912,1 CHECKOUT WORLDWIDE LIMITED,47910
02419669,1 CHEPSTOW VILLAS LIMITED,98000
17162138,1 CHERTSEY ROAD MANAGEMENT LIMITED,98000
07101478,1 CHESSON ROAD FREEHOLD MANAGEMENT LIMITED,98000
02547275,1 CHEYNE WALK RESIDENTS ASSOCIATION LIMITED,98000
04539953,1 CHOICE INTERNET LIMITED,62090
04539953,1 CHOICE INTERNET LIMITED,69202
15887374,1 CHRISTCHURCH LTD,68209
01649850,1 CHRISTCHURCH ROAD CLIFTON MANAGEMENT COMPANY LIMITED,98000
11019180,1 CHURCH ST MANAGEMENT COMPANY LIMITED,99999
09672648,1 CHURCH TERRACE LTD,55900
13685331,1 CHURTON STREET LIMITED,68209
04410426,1 CINTRA PARK RESIDENTS COMPANY LIMITED,98000
12106770,1 CIOLE LTD,53202
08185784,1 CIRENCESTER ROAD LIMITED,68209
10128730,1 CITY CONSULTANCY LIMITED,68209
16206533,1 CITY GARDEN ROW HEADLEASE LIMITED,68310
02397889,1 CLARE ROAD MANAGEMENT LIMITED,55900
02584287,1 CLAREMONT ROAD MANAGEMENT COMPANY LIMITED,98000
03394142,1 CLARENCE PLACE MANAGEMENT CO LTD,68320
13486058,1 CLARENCE PLACE RTM COMPANY LIMITED,98000
07642507,1 CLARENCE SQUARE (BRIGHTON) LIMITED,98000
05581050,1 CLARENCE SQUARE RTM COMPANY LIMITED,98000
13540557,1 CLARENDON GARDENS (RAMSGATE) LIMITED,98000
12172885,1 CLARKSON STREET RTM COMPANY LIMITED,98000
12280255,1 CLEAN CONSTRUCT LTD,43390
12280255,1 CLEAN CONSTRUCT LTD,81229
16372436,1 CLEAN UP LTD,81221
16372436,1 CLEAN UP LTD,81222
16372436,1 CLEAN UP LTD,81299
16741952,1 CLEARVIEW HOUSE LTD,68209
16741952,1 CLEARVIEW HOUSE LTD,86900
08376324,1 CLERKENWELL GREEN FREEHOLD LIMITED,98000
10440173,1 CLEVE ROAD FREEHOLD LIMITED,96090
15235538,1 CLICK BEDS LTD,31030
15235538,1 CLICK BEDS LTD,47599
13189415,1 CLICK BLINDS LTD,47990
13466674,1 CLICK ESTATE MANAGEMENT LTD,68320
14993448,1 CLICK HOLDINGS LTD,85590
08755431,1 CLICK HOMES (SALES) LTD,68320
06666580,1 CLICK HOMES LTD,68320
11360190,1 CLICK JOB LTD,41201
11360190,1 CLICK JOB LTD,62012
11360190,1 CLICK JOB LTD,78109
11360190,1 CLICK JOB LTD,78200
12749223,1 CLICK LEARNING LTD,85310
07984465,1 CLICK LOG CABINS LIMITED,16290
13429202,1 CLICK LOGISTICS LTD,53202
SC828121,1 CLICK MAGIC HK LTD,73110
07639451,1 CLICK MOVE PROPERTY MANAGEMENT LIMITED,68320
10559797,1 CLICK ON  IT LTD,82990
08318704,1 CLICK PROPERTIES LIMITED,68320
13232258,1 CLICK SALES LTD,47910
14807724,1 CLICK SERVICES ARABIA LTD,45111
14807724,1 CLICK SERVICES ARABIA LTD,46900
14807724,1 CLICK SERVICES ARABIA LTD,62020
14807724,1 CLICK SERVICES ARABIA LTD,70229
09622094,1 CLICK SPORTS MANAGEMENT LIMITED,93120
16121810,1 CLIFF PLACE FREEHOLD LIMITED,68100
16121810,1 CLIFF PLACE FREEHOLD LIMITED,68209
16172884,1 CLIFF PLACE HOLDINGS LIMITED,64209
16172884,1 CLIFF PLACE HOLDINGS LIMITED,70100
16176234,1 CLIFF PLACE LIMITED,68100
16176234,1 CLIFF PLACE LIMITED,68209
01864678,1 CLIFTON GARDENS LIMITED,98000
06493714,1 CLIFTON LAWN RTM COMPANY LIMITED,68320
15309314,1 CLINICAL LTD,86220
16812939,1 CLOTHING STYLE LTD,14132
16812939,1 CLOTHING STYLE LTD,14190
12080071,1 CLOUD CONSULTANTS LTD,70229
10156949,1 CLOUD GROUP LIMITED,62020
14573201,1 CLOUDESLEY SQUARE (FREEHOLD) LIMITED,68209
16339843,1 COBHAM ROAD TMC LIMITED,98000
02525175,1 COBURG TERRACE AND 18/19 FORE STREET MANAGEMENT COMPANY LIMITED,74990
12713602,1 COLLEGE MEWS LTD,68209
11661304,1 COLLINGHAM ROAD LIMITED,68209
07251584,1 COLNBROOK STREET MANAGEMENT COMPANY LIMITED,98000
16734670,1 COMMERCIAL PROPERTY LIMITED,68209
13608023,1 CONCIERGE SERVICES LTD,96090
16513903,1 CONCORDE FREEHOLD LIMITED,68100
10448292,1 CONCORDE WAY RTM COMPANY LTD,98000
16064026,1 CONINGSBY DRIVE AND 1 BRITANNIA ROAD FREEHOLD LIMITED,68209
03010608,1 CONNAUGHT ROAD HOVE LIMITED,97000
11639694,1 CONNECT LIMITED,46510
11204778,1 CONNECTION HOLDINGS LIMITED,96090
17218039,1 CONSILIUM LEGAL LTD,69109
15493703,1 CONSTRUCT LTD,41201
15788795,1 CONSTRUCTION (SOUTH EAST) LTD,41100
15788795,1 CONSTRUCTION (SOUTH EAST) LTD,41202
15788795,1 CONSTRUCTION (SOUTH EAST) LTD,43999
14006429,1 CONTROL LIMITED,82990
16477460,1 CORNWALL BARBER LTD,96020
15602112,1 CORONET STREET RTM COMPANY LIMITED,98000
08128634,1 CORRANCE ROAD (FREEHOLD) LIMITED,68209
11918033,1 COURTNELL STREET LIMITED,98000
10887711,1 COWPER ROAD MANAGEMENT COMPANY LIMITED,98000
06591085,1 COWPER ROAD WORTHING RTM COMPANY LIMITED,98000
09730803,1 CR2 LTD,68100
07975276,1 CRABTREE ROAD MANAGEMENT LIMITED,55900
09908329,1 CRAFT 1 LIMITED,47890
04621452,1 CRANLEY GARDENS (FREEHOLD) LIMITED,98000
05225769,1 CRANWICH ROAD MANAGEMENT COMPANY LIMITED,98000
09092828,1 CREATIVE (SOLUTIONS) LIMITED,62030
09092828,1 CREATIVE (SOLUTIONS) LIMITED,62090
13368921,1 CREATOR LTD,68100
13419739,1 CRESCENT MANAGEMENT LIMITED,98000
05780123,1 CRESCENT WAY RTM COMPANY LIMITED,98000
13750215,1 CROFTON LIMITED,68100
03042765,1 CROMWELL CRESCENT LIMITED,81100
10607732,1 CROMWELL ROAD LIMITED,68209
11169337,1 CROMWELL SQUARE LIMITED,41100
03334864,1 CROSS HILL MANAGEMENT COMPANY LIMITED,98000
06889641,1 CROSS ROAD MANAGEMENT COMPANY LIMITED,55900
16190515,1 CROSS STREET MANAGEMENT COMPANY LIMITED,98000
13984713,1 CROUCH END HILL LTD,68209
10926177,1 CROWN WALK LIMITED,68209
05818267,1 CSG LIMITED,82990
13021273,1 CT LTD,68100
03341473,1 CUMBERLAND PARK RESIDENTS ASSOCIATION LIMITED,98000
10644868,1 CUMBRIAN GARDENS FREEHOLD LTD,82990
08696304,1 CUPAR ROAD (FREEHOLD) LIMITED,68209
17128593,1 CUT CARPENTRY LIMITED,43320
16467678,1 CWRT YR AERON LIMITED,98000
10791465,1 CWT DECORATIONS LTD,43341
13095603,1 CYBER VALLEY LIMITED,62020
02009983,1 CYPRUS VILLAS MANAGEMENT LIMITED,55900
02009983,1 CYPRUS VILLAS MANAGEMENT LIMITED,68209
07390646,1 D N V LIMITED,99999
03503752,1 DALMORE ROAD LIMITED,82990
14328522,1 DANI TRANSPORT LTD,49410
08559114,1 DARTMOUTH TERRACE LIMITED,98000
16777607,1 DAWS CLOSE LIMITED,68100
16777607,1 DAWS CLOSE LIMITED,68209
01827323,1 DAWSON PLACE LIMITED,68209
09368417,1 DAY DATA LTD,18201
16262777,1 DAY DEVELOPMENT LIMITED,62011
16458580,1 DAY FORMATION LTD,47910
16458580,1 DAY FORMATION LTD,62012
16458580,1 DAY FORMATION LTD,73110
06601998,1 DAYSBROOK ROAD FREEHOLD LIMITED,98000
16573638,1 DDN LTD,41100
16573638,1 DDN LTD,41201
16573638,1 DDN LTD,41202
03789845,1 DEAL STREET LIMITED,98000
15866246,1 DEANSGATE DENTAL CLINIC LTD,86900
15666697,1 DEERHURST ROAD FREEHOLD LTD,98000
11985844,1 DEG. WEST MARINE (HAMBLE) LTD,72190
04482920,1 DEG. WEST MARINE LIMITED,71129
16462624,1 DEGREE UK FINANCE LTD,63110
08702897,1 DEGREE WEST LIMITED,73110
14502620,"1 DEGREE WEST, MARITIME AND AERIAL SOLUTIONS LIMITED",74909
02903909,1 DELTA ENGINEERING EC LIMITED,25110
04094532,1 DEMONTALT PLACE MANAGEMENT COMPANY LIMITED,74909
04241595,1 DENMARK AVENUE MANAGEMENT COMPANY LIMITED,98000
10504818,1 DENMARK TERRACE (FREEHOLD) LIMITED,82990
10884623,1 DENVER ROAD LTD,68209
05475732,1 DERHAM ROAD MANAGEMENT LTD,81100
13185440,1 DESIGN & DEVELOPMENT LTD,70229
08856086,1 DESIGN ASSOCIATES LIMITED,71111
08856086,1 DESIGN ASSOCIATES LIMITED,74100
06296318,1 DEVONFIELD ROAD LIMITED,98000
04136364,1 DFU 1 LTD,23190
04136364,1 DFU 1 LTD,96090
13346717,1 DIAGNOSTIC ZEAB LTD,86220
17138681,1 DIAMOND ESTATE LTD,68209
07793825,1 DIAMOND HOME CARE LTD,86900
07793825,1 DIAMOND HOME CARE LTD,88100
07793825,1 DIAMOND HOME CARE LTD,88990
15847834,1 DICKINSON HOUSE LTD,68209
16417389,1 DIGITAL-SHELF LTD,70229
10297543,1 DIGITALS EUROPE LIMITED,62020
10297543,1 DIGITALS EUROPE LIMITED,62090
10297543,1 DIGITALS EUROPE LIMITED,63990
10297543,1 DIGITALS EUROPE LIMITED,72190
14085347,1 DITCHLING RISE LIMITED,68100
14085347,1 DITCHLING RISE LIMITED,68201
14085347,1 DITCHLING RISE LIMITED,68209
14085347,1 DITCHLING RISE LIMITED,68320
10994209,1 DMC WORLD LTD,70210
04912184,1 DOCK STREET LIMITED,68209
14255324,1 DON LTD,56103
14542568,1 DOTS LIMITED,63990
12745322,1 DOUGLAS AVENUE (HYTHE) LIMITED,41100
12745322,1 DOUGLAS AVENUE (HYTHE) LIMITED,68100
13450891,1 DOVER STREET HOLD CO LTD,56302
16316077,1 DOVER STREET LEASE CO LIMITED,82990
13415495,1 DOVER STREET OPERATIONS LTD,56302
15175753,1 DOWN 5 UP SOLUTIONS LIMITED,62090
15175753,1 DOWN 5 UP SOLUTIONS LIMITED,96090
16649564,1 DRIVE MUSIC HUB LIMITED,47910
16649564,1 DRIVE MUSIC HUB LIMITED,59200
16649564,1 DRIVE MUSIC HUB LIMITED,90020
16620416,1 DRIVEZONE LTD,85530
16620416,1 DRIVEZONE LTD,96090
17137478,1 DRIVING SCHOOL (EA) LIMITED,85530
13457529,1 DRIVING SCHOOL SERVICES LTD,85530
11087179,1 DROP PRODUCTION LIMITED,82301
15486555,1 DRUMMOND ROAD LTD,68209
15486555,1 DRUMMOND ROAD LTD,98000
15522452,1 DSQ LIMITED,68100
15522452,1 DSQ LIMITED,68209
15522452,1 DSQ LIMITED,68320
13832581,1 DUKE STREET (READING) MANAGEMENT COMPANY LIMITED,98000
02673746,1 DUNOLLIE PLACE LIMITED,98000
11836108,1 DUNRAVEN ROAD MANAGEMENT LIMITED,98000
15851225,1 DURHAM ROAD FREEHOLD MANAGEMENT LIMITED,98000
13750230,1 DYNHAM ROAD LTD,98000
16873249,1 EARDLEY CRESCENT LIMITED,98000
09156883,1 EARLS COURT SQUARE FREEHOLD LIMITED,98000
13641701,1 EAST CHURCHFIELD RESIDENTS COMPANY LIMITED,98000
12768734,1 EAST HILL SW18 LIMITED,68100
08001207,1 EAST STREET PROPERTY MANAGEMENT LIMITED,98000
14324270,1 EASTERN ESPLANADE MANAGEMENT LTD,98000
14470048,1 EASY TRANSLATION LIMITED,74300
03680601,1 ECCLESTON SQUARE LIMITED,98000
09227989,1 EFM LIMITED,64209
04303582,1 EGERTON ROAD MANAGEMENT COMPANY LIMITED,98000
08405927,1 EIGHT 4 LIMITED,59113
16494461,1 EIGHTY ABODES LTD,68209
16494461,1 EIGHTY ABODES LTD,68320
17086868,1 EIGHTY RS LIMITED,93199
02941544,1 ELDER AVENUE LIMITED,98000
02377614,1 ELDON PLACE MANAGEMENT COMPANY LIMITED,68209
05037210,1 ELIOT PARK MANAGEMENT COMPANY LIMITED,74990
05037210,1 ELIOT PARK MANAGEMENT COMPANY LIMITED,98000
17079609,1 ELITE SERVICES LTD,43999
17173425,1 ELLEN LTD,68209
13094482,1 ELMS ROAD LIMITED,68100
05504686,1 ELSWICK STREET LIMITED,98000
14963596,1 ELSWORTHY RISE LIMITED,68209
10710014,1 ELSWORTHY TERRACE FREEHOLD LTD,82990
11344318,1 EMPIRE WAY LTD,68100
10477971,1 ENGINEERING DEVELOPMENTS LTD.,93199
08892307,1 ENGLEWOOD ROAD MANAGEMENT COMPANY LIMITED,68320
13229865,1 ENNISMORE GARDENS FREEHOLD LIMITED,98000
09171644,1 ENTERTAINMENT EVENTS LTD,93290
10313140,1 ESSENDINE ROAD (FREEHOLD) LIMITED,98000
15708824,1 EST (GB) LTD,68100
15708824,1 EST (GB) LTD,68209
13935052,1 ESTATE PROPERTY LTD,68320
01818467,1 ESTELLE ROAD MANAGEMENT LIMITED,98000
11210494,1 ETHELBERT CRESCENT FREEHOLD COMPANY LIMITED,98000
04627597,1 ETON AVENUE MANAGEMENT LIMITED,98000
07136451,1 EVENTS MEDIA LTD,79909
SC632576,1 EW LIMITED,82990
08396141,1 EXETER MANAGEMENT LIMITED,98000
12066082,1 EXTRA SEAT LIMITED,70229
12066082,1 EXTRA SEAT LIMITED,73110
12066082,1 EXTRA SEAT LIMITED,85590
13154317,1 F AND G THORPEBANK ROAD LIMITED,98000
11290051,1 FAIRFIELD AVENUE MANAGEMENT LTD,98000
15710955,1 FALMER DEVELOPMENTS LTD,68100
07934916,1 FENTIMAN WALK MANAGEMENT COMPANY LIMITED,68320
13960132,1 FERRESTONE ROAD RTM COMPANY LTD,98000
06371497,1 FERRY HINKSEY ROAD RESIDENTS MANAGEMENT COMPANY LIMITED,98000
09722567,1 FILTON AVENUE LTD,68320
14206913,1 FINANCING LIMITED,70221
07630019,1 FINE DAY LTD,98100
15482525,1 FINGER CROWN LTD,64202
15482525,1 FINGER CROWN LTD,64205
15482525,1 FINGER CROWN LTD,64301
15482525,1 FINGER CROWN LTD,69109
12893742,1 FIRE PROTECTION LTD,43290
12893742,1 FIRE PROTECTION LTD,43390
12893742,1 FIRE PROTECTION LTD,84250
12893742,1 FIRE PROTECTION LTD,96090
11657585,1 FIRE SAFETY SOLUTION LTD,74909
02481536,1 FIRST AVENUE HOVE MANAGEMENT COMPANY LIMITED,98000
16621446,1 FIRST STREET LTD,62012
13295937,1 FISCAL PROVIDER LIMITED,69201
13295937,1 FISCAL PROVIDER LIMITED,69202
13295937,1 FISCAL PROVIDER LIMITED,69203
13636769,1 FIVE FIELDS SQUARE LIMITED,68209
11657522,1 FIX ELECTRICAL LTD,43210
11657522,1 FIX ELECTRICAL LTD,43220
11657522,1 FIX ELECTRICAL LTD,43390
11657522,1 FIX ELECTRICAL LTD,82990
11789968,1 FLAXSEED LDN LIMITED,68209
SC886173,1 FONES LIMITED,47110
SC886173,1 FONES LIMITED,47190
15299116,1 FOOD CHELTENHAM LTD,56103
16330139,1 FOOT IN REALITY LIMITED,70229
10047169,1 FOR ALL ACCOUNTING ANGELS LTD,69201
13246792,1 FOR ALL PAYROLL ANGELS LTD,99999
15750079,1 FOR THE FROG LIMITED,56302
16978484,1 FOR THE ROAD AGGREGATE LIMITED,82990
15261583,1 FORCE FITNESS LTD,93130
09324879,1 FORCE SECURITY LTD,80100
13897368,1 FORDINGLEY ROAD FREEHOLD LIMITED,98000
09398174,1 FORDINGLEY ROAD RTM COMPANY LIMITED,68320
11144204,1 FORE STREET (TROWBRIDGE) MANAGEMENT LIMITED,98000
16104012,1 FORE STREET LIMITED,68100
16104012,1 FORE STREET LIMITED,68209
16243729,1 FORMULA FISHES LTD,93110
09275090,1 FORMULA FITNESS LTD,93130
08476375,1 FORMULA LTD,70229
16260547,1 FORTISCONSTRUCT LTD,41202
10034165,1 FOUR 1 CARE LTD,78109
06620391,1 FOUR 1 RECRUITMENT LIMITED,78200
11193054,1 FOUR PRODUCTIONS LIMITED,59113
11193054,1 FOUR PRODUCTIONS LIMITED,68209
11193054,1 FOUR PRODUCTIONS LIMITED,68320
13298270,1 FOURTH AVENUE FREEHOLD LIMITED,98000
13962599,1 FRAMED LTD,47190
01576762,1 FREDERICK PLACE MANAGEMENT COMPANY LIMITED,98000
07848748,1 FREEHOLD MANAGEMENT COMPANY LTD,68209
12647444,1 FREMANTLE ROAD AND 100 SOMERSET STREET MANAGEMENT COMPANY LIMITED,98000
16916112,1 FRENCH ROW LTD,56302
03407953,1 FRIARS WALK EXETER RESIDENTS ASSOCIATION LIMITED,98000
03309138,1 FROGNAL (MANAGEMENT) LIMITED,98000
13630910,1 GAINSBORO ROAD RTM COMPANY LTD.,98000
11161158,1 GAINSBOROUGH GREEN MANAGEMENT COMPANY LIMITED,68209
01919487,1 GAISFORD STREET LIMITED,55900
03824713,1 GAMBLE LIMITED,45310
03824713,1 GAMBLE LIMITED,82990
13954369,1 GARFIELD ROAD MANAGEMENT COMPANY LIMITED,98000
10770429,1 GAS CONNECTIONS LIMITED,35220
16581741,1 GENESIS CARE LIMITED,84120
14978551,1 GIFT LTD,47910
04167478,1 GLADSTONE TERRACE LIMITED,98000
04445195,1 GLEDHOW GARDENS LIMITED,98000
10455582,1 GLENDOWER PLACE RTM COMPANY LTD,98000
10455582,1 GLENDOWER PLACE RTM COMPANY LTD,99999
12591407,1 GLOBAL HUB LIMITED,41201
12591407,1 GLOBAL HUB LIMITED,41202
12591407,1 GLOBAL HUB LIMITED,59200
12591407,1 GLOBAL HUB LIMITED,68310
07544404,1 GLOUCESTER ROAD MANAGEMENT COMPANY LIMITED,98000
08660005,1 GLOUCESTER STREET RTM COMPANY LIMITED,98000
15802010,1 GLOW UP LTD,96020
15531019,1 GOAL ANALYTICS LIMITED,63110
08885977,1 GOAL INDUSTRY LIMITED,74909
08885977,1 GOAL INDUSTRY LIMITED,82990
08885977,1 GOAL INDUSTRY LIMITED,85590
02175946,1 GOLDNEY ROAD (CLIFTON) MANAGEMENT COMPANY LIMITED,98000
13702005,1 GOLDWELL ROAD RESIDENTS ASSOCIATION LIMITED,98000
04836709,1 GOULDEN ROAD MANAGEMENT COMPANY LIMITED,94990
15094414,1 GR LTD,96090
08446898,1 GRANARY LTD,74209
13455253,1 GRANBY HILL MANAGEMENT COMPANY LIMITED,98000
05554944,1 GRAND PARADE MANAGEMENT LIMITED,99999
17104939,1 GRANGE LTD,68100
12569229,1 GRANVILLE ROAD (JESMOND) LTD,98000
04935937,1 GRANVILLE ROAD MANAGEMENT COMPANY LIMITED,98000
17132973,1 GRD LIMITED,96090
02320423,1 GREAT BEDFORD STREET (BATH) MANAGEMENT COMPANY LIMITED,68320
11854946,1 GREAT WEST HAND CAR WASH LIMITED,96090
14452468,1 GREEN FOODS LTD,56103
10573122,1 GREEN STREET APARTMENTS LIMITED,98000
15202088,1 GREENFIELDS LIMITED,68209
13637773,1 GRENADIER GARDENS LIMITED,68209
02281416,1 GRESLEY ROAD N.19 LIMITED,98000
14691934,1 GREVILLE ROAD MANAGEMENT COMPANY LIMITED,98000
11954950,1 GREY STONE LTD,55209
11954950,1 GREY STONE LTD,68209
12541868,1 GRIMSTON AVENUE LIMITED,68209
12541868,1 GRIMSTON AVENUE LIMITED,98000
01583386,1 GROSVENOR HILL (WIMBLEDON) RESIDENTS ASSOCIATION LIMITED,98000
10332472,1 GROSVENOR HOLDINGS LIMITED,41100
10332472,1 GROSVENOR HOLDINGS LIMITED,68100
10332472,1 GROSVENOR HOLDINGS LIMITED,68209
17219437,1 GROSVENOR MAYFAIR LIMITED,68100
17062292,1 GROSVENOR PARADE LTD,68209
06620965,1 GROSVENOR PLACE BATH (MANAGEMENT) LIMITED,82990
05317463,1 GUNTON CLIFF MANAGEMENT COMPANY LTD,98000
15828546,1 GWD LTD,70229
08971581,1 HALLAM ROAD MANAGEMENT COMPANY LIMITED,98000
03394685,1 HAMILTON GARDENS MANAGEMENT CO LTD,99999
02430202,1 HAMLET ROAD RESIDENTS COMPANY LIMITED,98000
04228104,1 HAMPSTEAD HILL GARDENS FREEHOLD LTD.,98000
02532420,1 HAMPTON PARK MANAGEMENT LIMITED,98000
02262499,1 HANBURY ROAD MANAGEMENT LIMITED,98000
04300274,1 HANDFORTH ROAD LIMITED,68320
04968969,1 HANS PLACE TENANTS' ASSOCIATION RTM COMPANY LIMITED,98000
16686969,1 HARE COURT CHAMBERS LIMITED,82110
04667839,1 HARECOURT ROAD ISLINGTON LIMITED,81100
13727850,1 HARLOW MOOR DRIVE BUILDING MANAGEMENT LIMITED,98000
17208415,1 HARRINGTON GARDENS LIMITED,68100
09657103,1 HARVEY LANE PROPERTY MANAGEMENT COMPANY LIMITED,98000
14559143,1 HASHIM PROPERTY SERVICES LIMITED,68100
14559143,1 HASHIM PROPERTY SERVICES LIMITED,98000
