com_num,name,sic_code
14945795,17 SHIRLOCK ROAD LIMITED,98000
16809857,17 SHUBAT ORGANISATION LIMITED,72200
16809857,17 SHUBAT ORGANISATION LIMITED,94920
08351182,17 SIGNALS LTD,64991
03804135,17 SILLWOOD ROAD (BRIGHTON) LIMITED,68320
16805514,17 SOCIAL GAMES LTD,58210
16805514,17 SOCIAL GAMES LTD,62011
16805514,17 SOCIAL GAMES LTD,72190
15820989,17 SOLUTIONS CONSULTING LTD,70229
09916285,17 SOMERS ROAD RTM COMPANY LTD,98000
15215273,17 SOMERSET ST LIMITED,68100
07315612,17 SOMERSET STREET MANAGEMENT COMPANY LIMITED,82990
13974537,17 SOUTH STREET LIMITED,98000
05146596,17 SOUTHFIELDS ROAD (EASTBOURNE) LIMITED,98000
04094569,17 SOUTHGATE STREET WINCHESTER MANAGEMENT COMPANY LIMITED,98000
05571050,17 SOUTHLEIGH ROAD MANAGEMENT COMPANY LIMITED,98000
13870368,17 SPENCER ROAD LTD,68209
11660928,17 SPORT LTD,93199
14345510,17 SPRINGFIELD LTD,68209
08870538,17 SQUARED LTD,99999
07233846,17 ST ANNS ROAD RTM COMPANY LIMITED,68320
13055062,17 ST FAITH'S ROAD LIMITED,98000
08173294,17 ST GEORGE'S PLACE MANAGEMENT COMPANY LIMITED,98000
16109481,17 ST GEORGE'S ROAD LIMITED,68209
05909542,17 ST GEORGES TERRACE BRIGHTON RESIDENTS COMPANY LIMITED,98000
12060223,17 ST HELEN'S PLACE TENANT LIMITED,68209
08809249,17 ST JAMES ROAD MANAGEMENT COMPANY LIMITED,68209
15148779,17 ST JOHNS CHURCH ROAD RTM COMPANY LIMITED,98000
04641618,17 ST MARGARETS ROAD RESIDENTS ASSOCIATION LIMITED,68320
08711528,17 ST MARKS ROAD RTM COMPANY LIMITED,68320
09076334,17 ST. GEORGE'S SQUARE FREEHOLD LIMITED,98000
04014409,17 ST. GEORGE'S SQUARE LIMITED,98000
02955915,17 ST. JAMES AVENUE BRIGHTON LIMITED,98000
01945932,17 ST. JAMES STREET LIMITED,96020
02211048,17 ST. JAMES'S SQUARE (MANAGEMENT COMPANY) LIMITED,68209
07086083,17 ST. JOHNS ROAD 1888 LTD,98000
15282097,17 STANFORD ROAD MANAGEMENT COMPANY LIMITED,98000
06892342,17 STANHOPE TERRACE RTM COMPANY LIMITED,98000
04877520,17 STANLAKE VILLAS LTD,98000
03823705,17 STANLEY GARDENS LIMITED,68320
05946036,17 STANWICK ROAD MANAGEMENT LIMITED,98000
11588059,17 STAPLETON ROAD MANAGEMENT COMPANY LIMITED,98000
16361232,17 STATION HILL 2 LTD,68100
16361232,17 STATION HILL 2 LTD,98000
13842046,17 STATION HILL CHIPPENHAM LIMITED,98000
15978092,17 STATION HILL CHIPPENHAM MANAGEMENT LIMITED,68209
09461751,17 STATION ROAD LIMITED,68209
16406824,17 STICKLEPATH TERRACE LIMITED,98000
16426625,17 STOCKLEIGH ROAD FREEHOLD LIMITED,68209
03922995,17 STONOR ROAD LIMITED,98000
13142337,17 STRATHBLAINE ROAD LIMITED,98000
16556934,17 STUART ROAD FREEHOLD LIMITED,98000
08025482,17 SUNDERLAND ROAD MANAGEMENT COMPANY LIMITED,98000
03394197,17 SUNTHERLAND ROAD MANAGEMENT CO LTD,99999
08627981,17 SUSSEX SQUARE (BRIGHTON) LIMITED,98000
01969907,17 SUTHERLAND AVENUE MANAGEMENT COMPANY LIMITED,98000
17048601,17 SVENTN DSGN LTD,47910
02133441,17 SYDNEY ROAD RICHMOND LIMITED,98000
16615838,17 SYLVESTER HACKNEY LTD,68100
07012093,17 SYLVESTER ROAD LIMITED,68201
06416622,17 TALGARTH ROAD MAS & SHAH LIMITED,68209
13269346,17 TALINA LTD,98000
03621976,17 TANKERVILLE ROAD (MANAGEMENT COMPANY) LTD.,98000
03170603,17 TANZA ROAD LIMITED,98000
07998970,17 TARRANT STREET RTM COMPANY LIMITED,98000
09341377,17 TEESDALE ROAD (MANAGEMENT COMPANY) LIMITED,98000
02692538,17 TERRAPIN ROAD MANAGEMENT COMPANY LIMITED,98000
06272201,17 THE AVENUE EASTBOURNE LIMITED,98000
07391709,17 THE BARONS LIMITED,98000
03100080,17 THE BEACH MANAGEMENT COMPANY LIMITED,81100
02393028,17 THE CLIFF ROEDEAN LIMITED,98000
06817445,17 THE DRIVE LIMITED,98000
01589080,17 THE ESPLANADE MANAGEMENT COMPANY LIMITED,98000
11029882,17 THE FISH SHOP LTD,56103
05242185,17 THIRLMERE ROAD FREEHOLD LIMITED,98000
02764401,17 THORNEY HEDGE ROAD LIMITED,74990
14985044,17 THORNHILL CRESCENT LIMITED,98000
15210424,17 THORNTON HILL SW19 FREEHOLD MANAGEMENT COMPANY LTD,98000
16752015,17 THRALE ROAD RTM COMPANY LIMITED,98000
10963400,17 THREE KY DEVELOPMENT LIMITED,41100
16236044,17 THURLESTONE ROAD RTM COMPANY LTD,98000
10211471,17 TO 20 BARN CLOSE FREEHOLD LIMITED,68320
01805979,17 TO 21 ADDISCOMBE GROVE MANAGEMENT LIMITED,98000
16409272,17 TO 23 ELY PLACE RTM COMPANY LIMITED,99999
03593313,17 TO 25 OAKHILL FREEHOLD LIMITED,68320
14936814,17 TOWER ROAD MANAGEMENT LIMITED,68209
10266057,17 TRENTHAM STREET LIMITED,98000
03878743,17 TREWARTHA PARK MANAGEMENT LIMITED,98000
16685733,17 TRINITY GARDENS (FREEHOLD) LIMITED,98000
04982640,17 TRINITY ROAD FOLKESTONE (MANAGEMENT) LIMITED,98000
08863764,17 TWENTY LIMITED,45320
16789108,17 UCR MANAGEMENT COMPANY LTD,98000
14495754,17 UNDERCLIFF ROAD FREEHOLD LIMITED,98000
10168004,17 UNION CRESCENT FREEHOLD LIMITED,98000
05644923,17 UNION CRESCENT RTM COMPANY LIMITED,98000
14054459,17 UPPER MARKET STREET RTM COMPANY LIMITED,98000
05647692,17 UPPER PARK ROAD LIMITED,98000
06406993,17 UPPERTON GARDENS RTM COMPANY LIMITED,98000
09167480,17 UXBRIDGE ROAD RTM COMPANY LIMITED,98000
03471526,17 VARTRY ROAD LIMITED,98000
10049793,17 VERDE LIMITED,82990
04135166,17 VERNON STREET MANAGEMENT COMPANY LIMITED,98000
04750676,17 VICARAGE GATE LIMITED,98000
12286725,17 VICARAGE PARK (SE18) LIMITED,98000
09646877,17 VICTORIA AVENUE MANAGEMENT COMPANY LIMITED,98000
02427618,17 VICTORIA PARADE LIMITED,98000
07708329,17 VICTORIA PARK ROAD RTM COMPANY LIMITED,98000
02858494,17 VICTORIA ROAD (MANAGEMENT) LIMITED,55900
03457479,17 VICTORIA WALK COTHAM MANAGEMENT LIMITED,98000
01748651,17 VYVYAN TERRACE MANAGEMENT COMPANY LIMITED,98000
05911269,17 WAKE GREEN ROAD LIMITED,98000
01930472,17 WALCOT BUILDINGS BATH MANAGEMENT LIMITED,68320
07661867,17 WALPOLE TERRACE BRIGHTON LIMITED,98000
03128622,17 WANDSWORTH BRIDGE ROAD MANAGEMENT LIMITED,68320
01771544,17 WARRINGTON CRESCENT LIMITED,98000
04420643,17 WARRIOR GARDENS LIMITED,98000
14388768,17 WARWICK AVENUE FREEHOLD LIMITED,98000
06768772,17 WATERLOO ST COMPANY LTD,68320
SC730712,17 WEALTH MANAGEMENT LIMITED,64999
04851203,17 WELL WALK LIMITED,98000
13349062,17 WELLINGTON GARDENS FREEHOLD LIMITED,98000
05776111,17 WERTER ROAD LIMITED,98000
04243894,17 WEST END LANE LIMITED,68209
03904277,17 WESTBOURNE STREET HOVE LIMITED,98000
06237707,17 WESTBOURNE TERRACE ROAD MANAGEMENT LIMITED,98000
01403702,17 WESTBURY PARK BRISTOL LIMITED,98000
04927679,17 WESTERN HILL MANAGEMENT LTD,68320
09206011,17 WESTERN ROAD RTM COMPANY LIMITED,98000
16272683,17 WESTFIELD INVESTMENT LTD,68100
02506611,17 WESTFIELD PARK MANAGEMENT COMPANY LIMITED,98000
16565278,17 WESTGROVE LANE LTD,98000
07035144,17 WETHERBY GARDENS FREEHOLD LIMITED,98000
03293915,17 WHATLEY ROAD MANAGEMENT COMPANY LIMITED,98000
06115014,17 WHITE HART LANE MANAGEMENT COMPANY LIMITED,98000
16689626,17 WHITWORTH ROAD RTM COMPANY LIMITED,98000
09898875,17 WILLES ROAD MANAGEMENT COMPANY LIMITED,68209
08130737,17 WILLOUGHBY ROAD LIMITED,98000
16636908,17 WILLOW WALK LIMITED,98000
16744399,17 WILLOW WALK RTM COMPANY LIMITED,98000
11345688,17 WILMER PLACE FREEHOLD LIMITED,98000
16973492,17 WILTON ROAD FREEHOLD LIMITED,68100
16974260,17 WINDMILL ROAD LIMITED,68209
16974260,17 WINDMILL ROAD LIMITED,68320
13464490,17 WOODBOURNE AVENUE RTM COMPANY LTD,98000
03504624,17 WOODFIELD ROAD RESIDENTS ASSOCIATION LIMITED,98000
02387096,17 WOODLAND RISE LIMITED,98000
02030145,17 WOODVILLE GARDENS LIMITED,98000
13555675,17 WYKEHAM ROAD LIMITED,98000
12145831,17 XL LTD,70229
13436006,17 YORK GROVE RTM COMPANY LIMITED,98000
13295514,17 YORK ROAD FREEHOLD LIMITED,98000
05268894,17 YORK VILLAS BRIGHTON LIMITED,55900
08652545,17&19 BYTON ROAD FREEHOLD LIMITED,98000
04446281,"17, HAMILTON TERRACE LIMITED",98000
04059981,"17,19,21,23 PENNANT CRESCENT MANAGEMENT COMPANY LIMITED",55900
04032603,17-131 MIDDLEFIELDS (FREEHOLD) LIMITED,68320
09974390,17-17A PETERSFIELD ROAD (ACTON) LIMITED,74990
08514672,17-18 BUCKINGHAM STREET FREEHOLD LIMITED,98000
NI738945,17-18 BUSH MANOR MANAGEMENT LTD,98000
16909325,17-18 MALCHUT CRESCENT LTD,68100
14385880,17-18 MIDDLE MARKET ROAD LIMITED,68209
15001748,17-18 THE AVE (FREEHOLD) LIMITED,98000
04111915,17-18 WALCOT PARADE MANAGEMENT COMPANY LIMITED,98000
07398971,17-19 BEDFORD STREET LIMITED,41100
16498274,17-19 BERKLEY PLACE MANAGEMENT COMPANY LTD,98000
00901393,17-19 CHILWORTH STREET RESIDENTS ASSOCIATION LIMITED,68209
05964728,17-19 COMPTON STREET EASTBOURNE LIMITED,98000
03005385,17-19 ELSWORTHY ROAD MANAGEMENT LIMITED,68320
07401716,17-19 HALL STREET RTM COMPANY LTD,68209
10299936,17-19 JUNCTION ROAD (ASHFORD) LIMITED,98000
09818337,17-19 MARE STREET LIMITED,68209
01186934,17-19 MELBOURNE ROAD RESIDENTS ASSOCIATION LIMITED,98000
08410654,17-19 OXFORD AVENUE RESIDENTS LTD,98000
04316383,17-19 PARK ROAD LIMITED,98000
14812641,17-19 PARKFIELD DRIVE LTD,68209
07856755,17-19 PLUMBERS ROW (FREEHOLD) LIMITED,98000
14746276,17-19 PR LTD,68100
13197518,17-19 REGENT STREET LIMITED,98000
12572225,17-19 SEAL ROAD MANAGEMENT COMPANY LIMITED,98000
08558715,17-20 HOLMWOOD CLOSE LIMITED,70229
09699443,17-20 MALCOLM COURT FREEHOLD LTD,98000
16007736,17-20 MOORE CLOSE RTM COMPANY LIMITED,98000
05480329,17-20 PRESTWICH TERRACE LIMITED,98000
16827646,17-20 THE RETREAT PROPERTY MANAGEMENT LIMITED,98000
16597973,17-21 AINSLEY STREET LIMITED,98000
11107982,17-21 TOVEY PLACE PROPERTY MANAGEMENT COMPANY LIMITED,98000
15528789,17-21A BONCHURCH ROAD LTD,98000
15640757,17-22 CAVALIER QUAY RTM COMPANY LTD,98000
01984678,17-22 FAIRACRE MANAGEMENT COMPANY LIMITED,74990
11027680,17-22 NETHER CLOSE LIMITED RTM COMPANY LTD,98000
04483219,17-22 TREVOR SQUARE (MANAGEMENT) COMPANY LIMITED,98000
16659715,17-22 UNICORN WALK RTM COMPANY LIMITED,98000
14621120,17-23 KING STREET READING LTD,68320
08120109,17-23 MASONS ROAD LIMITED,98000
14713100,17-23 MC LTD,98000
04022527,17-23 THAYERS FARM RESIDENTS LIMITED,98000
07017432,17-24 ALBERT MANSIONS LIMITED,98000
09170319,17-24 ANTHONY COURT LIMITED,68100
09170319,17-24 ANTHONY COURT LIMITED,68209
13190749,17-24 BLUECOATS YARD (MAIDSTONE) RTM COMPANY LIMITED,68320
17041591,17-25 BRANKSOME RTM COMPANY LIMITED,98000
06292015,17-27 GARRATTS WAY DOWNLEY RTM LIMITED,98000
10232788,17-31 RIVERSIDE ROAD MANAGEMENT COMPANY LIMITED,68209
05297324,17-32 ELGIN MANSIONS RTM COMPANY LIMITED,98000
03878428,17-32 ST JUST MANAGEMENT CO. LIMITED,68320
03878428,17-32 ST JUST MANAGEMENT CO. LIMITED,98000
06974972,17-32 STAMFORD HILL MANSIONS RTM COMPANY LIMITED,98000
16157828,17-34 TATTERSHALL COURT RTM COMPANY LTD,98000
16157828,17-34 TATTERSHALL COURT RTM COMPANY LTD,99999
11914756,17-VICTORY & S LTD,43390
16199996,17.17 PROPERTY INVESTMENT LTD,68100
16199996,17.17 PROPERTY INVESTMENT LTD,68209
11484610,17.2 DEVELOPMENT STUDIOS LTD,96090
01657830,17/18 BROAD STREET (BATH) MANAGEMENT COMPANY LIMITED,98000
